"is_char","char_type","next_word","text"
True,"hero","mars","where an indictment he noticed that them ? of the others seemed to care a know . clevenger ' s disclosure . a lifetin siasm militarized regimentation had d flight their imaginative faculties . this f ant to was routine to them ! it was in ible to burkeson , sickening . in he said . "" it seems very quiet k that . peaceful , but it isn ' t . can any of d , and hear anything ? there ' s music , as just muted and slow and much of it hows ? to our hearing because of frequ my , a but it fills the air ."" ay not he leaned toward the city"
True,"hero","rocket","nels . wo mien remained to guard he"
True,"hero","mars","see how he could know . ever thought about that much any ght of a cube blasted with more . fles , that instrumental per it was always invent a weapon a ploding , and the coloration little more horrible and gigantic than corpse gray and freezing they ' ve got , so they ' ll be afraid to le the vast orchestration attack us . and so the weapons got city lost part of its com bigger and more horrible on both sides . the only thing was , there be - s always looking for bet gan to be a limit on what innovations igger weapons . clevenger could be dragged up by physicists d north american defense and biochemists and biologists and the other half of the the fear - making psychologists . the e asian defense union , point was reached where there was en quite fast enough , and the search for one final weapon , ca s on"
True,"hero","face","is hand shook , and he felt per can ' t imagine . on crawling down his"
True,"hero","hand","e - that , burkeson ?"" urkeson felt nauseous weak - ness . he leaned against the desk . 18 he put out a"
True,"hero","face","you ' d better start looking into the his hands clench to cubes and finding out . the secret of her try to work out one of these cubes might very well ommunicating with give us the drop on the asians , enable secrets that way . us to destroy them all , and all their tive harmonics , and works . i ' m afraid the nadf will hear se . if you want that of your uncooperative attitudes burkeson , unless you show a great explanations now . deal of change . his feet . his"
True,"hero","mars","1962 with a rocke7 lan on the moon mw 7977 set foot on"
True,"hero","hand","by 3750 , many star cluster had been explored , their planetary systems noined with earth federatiow . police this vast area of billions of miles of empt space to guard the treas ure - laden gargo saacers the star patrol mas bora dave key7ow was a sta aatrolman his"
True,"hero","rocket","just got my orders , sweetheart im"
True,"hero","flame","kenton downs a glass af a"
True,"hero","hand","got to sence them ! can ' t take chances ./ ther"
True,"hero","starlight","ext night on the"
True,"hero","night","myron norgan s home that"
True,"hero","menace","er thing to live the"
True,"hero","rocket","by w . malcolm ew chicago had been destroyed over . to t night ! during the deep venusian gior darkness which lasted for twenty hours one out of the strange planet ' s day of forty - part great flares of crimson"
True,"hero","rocket","by w . malcolm white been destroyed over to the sun than the earth , its middle re the deep venusian gions are far too hot and super - tropical . no d for twenty hours one can survive there for long . even the net ' s day of forty parts we live on , the polar regions where on"
True,"villain","mist","by w . malcolm white been destroyed over to the sun than the earth , its middle re the deep venusian gions are far too hot and super - tropical . no d for twenty hours one can survive there for long . even the net ' s day of forty parts we live on , the polar regions where on rocket trails had new chicago was situated , were like deep - m the south , then est africa on earth . yet they were con and crashing , huge sidered "" cool ""! high explosives had what strange beings may inhabit the al city to pieces . the equator of venus no one knew . on our le to give the direc parts there were no natives , though there come from - but that were unusual animals in plenty . so we had no idea of what we were looking for . it etary patrol stationed was the opinion of us all that venusians es on that cloudy hot did exist and evidently they were starting soon as we had re now to destroy all earth ' s people on their st mission . we had world he stratosphere cruis our cruiser raced south over the huge ge and eternal cloud sea of"
True,"hero","radar","bank that covers the second planet . we ily to show us wha were looking for a missing pleasure - plane"
True,"hero","unknown","bank that covers the second planet . we ily to show us wha were looking for a missing pleasure - plane radar could show said to have been piloted by verna jenson showed where lan daughter of governor - general jenson of where the boiling nearer the equator earth ' s colonies verna had left the day before to fly to merge and a v across the equatorial clouds to the south land was believed pole station . but she had never arrived . no mystery terrain , th tinguish details . wcrd had been heard from her - but that was not surprising , for radio waves do not captain birch easily penetrate the electric static of the in the control room it had been the venusian atmosphere we eased our little cruiser into port at verna jenson ' s shi north pole base . when we got off , hoping south you got , the to have a rest it was our captain birch we were over the who came running back to us with the instruments showee news of the new chicago disaster flatness beneath the but who was it ?"" where did the then suddenly bombs come from "" why ?"" the members off . captain birch of our small crew asked . but he did not a huge robot - rock know . nobody knew . we were ordered to of the clouds tow take off at once . all the sky - cruisers of the an order . the man command stationed there were out , looking over the rocket lev for the unknown enemy wildly to one side we hastily piled into our rocket ship and the mystery and again headed upwards over the clouds . missing us by a m we would go south , towards the unknown lieutenant will equatorial region , looking for the bomb managed to get h senders steady stream of a venus is a planet of mystery . covered the muzzle of his eternally with thick clouds . there are huge i saw them hit th sections of it that are utterly"
